client_id,nom_complet,type_compte,solde,plafond,decouvert_autorise,montant_verse_mensuel,montant_preleve_mensuel,nombre_transactions,date_ouverture,statut_client,note_rentabilite,segment,score_risque
C0823,Sarah English,Courant,844841.9,551755.81,Oui,2916845.03,6159160.81,57,2016-10-02,Actif,82,Standard,0.45
C0824,Melissa Watkins,Épargne,163012.93,16678457.71,Non,7357326.19,4617867.3,33,2019-04-24,Actif,85,Inactif,0.33
C0825,Annette Jennings,Crédit,-1421048.24,7453431.45,Non,888492.06,6504300.51,27,2020-10-30,Inactif,51,VIP,0.1
C0826,Sandra Ryan,Épargne,6524938.87,5346660.03,Non,3761420.64,1232866.86,56,2021-01-15,Actif,66,Inactif,0.06
C0827,Benjamin Bryan,Épargne,42685.25,18048589.01,Non,6069161.09,4932021.37,57,2020-10-04,Actif,15,Standard,0.24
C0828,Kristen Brown,Crédit,-1673352.44,7094147.4,Non,8751327.69,6006276.46,80,2022-12-17,Actif,31,VIP,0.07
C0829,Todd Ruiz,Crédit,-2087328.7,4961336.03,Non,5148664.09,5398073.21,46,2024-08-29,Actif,91,Standard,0.04
C0830,Natasha Anderson,Courant,1564995.78,1966511.62,Oui,7877336.14,6170970.82,73,2016-01-15,Actif,37,Standard,0.23
C0831,John Pope,Courant,1739258.16,1747397.44,Oui,9328293.21,6013234.68,70,2017-11-11,Actif,34,Standard,0.07
C0832,Karen Cardenas,Crédit,-2289161.65,6986195.74,Non,4417141.97,7627679.06,47,2017-06-04,Actif,46,Standard,0.06
C0833,Matthew Kelly,Épargne,979625.31,10604612.28,Non,3362475.36,1450423.6,13,2020-04-12,Inactif,82,Inactif,0.12
C0834,Valerie Sims,Courant,1624051.05,1829110.95,Non,7303885.74,7426089.99,58,2020-08-22,Actif,30,VIP,0.26
C0835,Andrew Davis,Épargne,2932664.61,18683444.33,Non,8933319.6,5248514.11,21,2019-06-26,Actif,26,Inactif,0.49
C0836,Joseph Rodriguez,Courant,2347043.66,937275.39,Non,5648979.86,842861.23,60,2017-07-08,Risqué,64,Standard,0.45
C0837,William Howell,Épargne,7729350.04,11147715.1,Non,5273094.14,3843181.65,53,2023-04-21,Actif,16,Standard,0.23
C0838,Jill Ford,Courant,327377.47,1179152.19,Non,2470567.19,7025127.44,19,2024-09-03,Actif,46,Inactif,0.28
C0839,Molly Rodriguez,Épargne,8299202.8,8888602.03,Non,9092799.11,218320.29,59,2025-03-10,Actif,14,Standard,0.53
C0840,Monica Wilson,Crédit,-1857121.78,1970701.99,Non,6519994.66,2534282.19,31,2024-12-02,Actif,72,Inactif,0.21
C0841,Noah Rodriguez,Courant,1089298.3,1410289.71,Oui,4913354.91,3293555.18,61,2017-11-16,Inactif,85,Standard,0.04
C0842,Hannah Rush,Épargne,9324589.95,13340786.36,Non,2884318.5,242710.06,77,2015-09-13,Actif,17,Standard,0.3
C0843,Mary Richardson,Épargne,5606751.19,5233438.19,Non,6477344.41,3506672.19,81,2023-05-09,Actif,40,Standard,0.11
C0844,Michael Smith,Crédit,-1747288.14,7107844.93,Non,698737.68,2494088.63,76,2021-08-13,Actif,54,Inactif,0.19
C0845,Joshua Wall,Crédit,-2141201.81,5322286.01,Non,1815444.94,3846030.0,47,2022-10-12,Actif,71,Standard,0.39
C0846,Erin Gordon,Épargne,922394.13,11830462.02,Non,8114172.69,6633073.36,82,2020-08-16,Actif,48,Standard,0.54
C0847,Wanda Garcia,Crédit,-2041750.97,3181769.32,Non,1884096.92,565432.04,49,2019-08-06,Actif,74,Standard,0.13
C0848,Joshua Payne,Courant,3182456.47,1063939.86,Non,6418485.53,3983615.12,50,2020-05-20,Actif,63,VIP,0.43
C0849,Dakota Rodriguez,Crédit,-1739580.47,9363525.87,Non,7188472.79,6113095.24,18,2019-02-09,Actif,49,Standard,0.45
C0850,Tyler Gonzalez,Crédit,-822583.49,2846645.5,Non,7896090.83,1379207.04,87,2022-08-30,Actif,51,Inactif,0.18
C0851,Tammy Harrell,Épargne,6646483.58,9725847.45,Non,5441707.72,775396.49,22,2024-06-21,Actif,100,Inactif,0.45
C0852,Tyler Villanueva,Épargne,3912502.99,16856112.14,Non,1977702.38,2130935.31,51,2017-12-10,Actif,71,Inactif,0.49
C0853,Katherine Stark,Crédit,-2974123.37,3471150.84,Non,5483683.14,1751356.55,43,2016-07-06,Actif,18,Standard,0.16
C0854,Jennifer Barber,Crédit,-1479031.45,1179113.35,Non,7005322.77,2060648.85,43,2021-09-20,Actif,59,Standard,0.35
C0855,Troy Bailey,Épargne,2224186.15,12717194.63,Non,7148900.74,7413354.99,19,2018-12-31,Actif,62,Inactif,0.08
C0856,Megan Pratt,Crédit,-1499607.86,8011845.49,Non,7204381.72,3999322.4,27,2020-04-28,Actif,48,Inactif,0.3
C0857,Jason Ortega,Courant,266631.64,1428639.64,Non,1479731.49,4202867.45,5,2019-04-08,Inactif,11,Standard,0.22
C0858,Briana Bennett,Courant,2572533.3,876479.73,Non,7397915.52,6458353.21,66,2020-06-04,Actif,65,Standard,0.08
C0859,Joseph Santos,Épargne,6807829.45,11406598.44,Non,5569202.17,688678.09,32,2018-12-14,Actif,53,Inactif,0.15
C0860,Carol Marquez,Courant,347443.28,589438.29,Non,8133938.97,2440478.09,20,2015-07-01,Actif,59,Standard,0.36
C0861,Perry Johnson,Épargne,3486731.95,10257053.03,Non,8595198.45,1056028.45,93,2017-09-30,Risqué,56,Standard,0.09
C0862,Jennifer Greene,Courant,2554104.48,1281487.08,Non,4901604.46,4647716.37,54,2022-12-05,Actif,77,Inactif,0.16
C0863,William Smith,Crédit,-2262502.89,8921182.18,Non,8883147.42,7663424.62,32,2021-08-19,Actif,37,Standard,0.1
C0864,Brady Mason,Courant,128337.01,1955900.1,Oui,5571569.86,1504245.79,2,2021-06-28,Actif,98,VIP,0.46
C0865,Timothy Wolfe,Crédit,-987291.98,8758756.77,Non,8939762.48,1593513.94,84,2019-08-14,Risqué,59,Standard,0.27
C0866,Benjamin Williams,Épargne,4961570.83,19234660.16,Non,8482631.17,2697661.92,23,2022-08-17,Actif,95,Standard,0.24
C0867,Charles Reid,Courant,2245004.44,1351761.44,Oui,467606.51,1455217.1,40,2019-08-08,Inactif,19,Inactif,0.29
C0868,Patty Acosta,Courant,63676.68,1074189.25,Oui,1614871.66,5159877.72,5,2018-03-20,Actif,37,Standard,0.12
C0869,Morgan Phillips,Épargne,6961006.7,10645827.45,Non,3001377.58,7121101.73,79,2024-02-12,Actif,10,Inactif,0.41
C0870,Elizabeth Wright,Épargne,9396734.87,7162034.96,Non,8236362.65,7451919.3,58,2024-06-18,Inactif,97,VIP,0.2
C0871,Jennifer Faulkner,Courant,1075530.12,1820822.51,Oui,3306140.56,2353413.92,76,2024-09-18,Actif,40,VIP,0.42
C0872,Anthony Nguyen,Épargne,4904437.3,12803190.33,Non,6975545.59,7540032.73,32,2022-06-06,Actif,18,Standard,0.41
C0873,Marissa Cunningham,Crédit,-1481362.0,3651840.13,Non,547687.27,3923634.0,18,2025-03-17,Inactif,6,Standard,0.7
C0874,Casey Rosario,Crédit,-3057801.01,1081050.98,Non,2392940.6,1144940.0,90,2024-05-01,Actif,97,Standard,0.09
C0875,Kimberly Dunn,Courant,1768011.68,1569547.18,Oui,2771353.52,1016619.43,25,2022-04-27,Actif,44,Standard,0.61
C0876,Scott Murray,Courant,1167357.43,1518354.53,Non,8741918.04,3486556.74,63,2018-05-09,Inactif,98,Standard,0.44
C0877,Austin Diaz,Épargne,7394273.15,5812016.13,Non,5988725.76,3451332.54,16,2022-07-27,Actif,17,Standard,0.13
C0878,Donald Villa,Crédit,-2285871.79,4685236.68,Non,9533074.05,6930163.77,82,2015-12-17,Actif,18,Standard,0.29
C0879,Michelle Ramsey,Crédit,-3662931.45,8724622.02,Non,3132157.6,7771814.81,19,2023-11-15,Actif,94,VIP,0.34
C0880,Melissa Johnson,Courant,2914010.11,1768128.8,Oui,3003162.04,2866412.48,20,2020-06-02,Actif,42,Inactif,0.43
C0881,Julie Hudson,Crédit,-1828743.7,9917212.2,Non,4749195.6,4452996.86,44,2025-02-10,Actif,43,VIP,0.27
C0882,Crystal Jones,Courant,719429.22,881031.72,Oui,8604301.4,5616496.66,91,2015-07-12,Actif,99,VIP,0.59
C0883,Travis Ruiz,Crédit,-1407297.18,9201305.37,Non,4067378.27,1701606.72,94,2019-03-21,Inactif,46,Standard,0.34
C0884,Keith Smith,Épargne,8887447.74,10958109.56,Non,2161194.81,7294321.55,17,2023-11-11,Actif,67,VIP,0.37
C0885,Alec Molina,Épargne,5175172.83,9550549.18,Non,7157765.34,491850.45,11,2017-12-01,Actif,45,Standard,0.09
C0886,Diana Walker,Épargne,6277795.35,15758952.88,Non,7657956.4,1384830.41,49,2017-09-30,Inactif,71,Standard,0.21
C0887,Michael Nelson,Crédit,-869179.86,5129262.59,Non,9837243.18,3169936.55,38,2016-05-05,Inactif,6,Standard,0.09
C0888,Molly Woodward,Courant,1706950.5,1572216.04,Non,7315929.45,4124173.9,76,2023-05-28,Actif,70,VIP,0.41
C0889,Richard Anderson,Épargne,5885422.94,8225338.54,Non,2085706.46,1492988.29,42,2020-02-01,Inactif,91,Inactif,0.09
C0890,Cheryl Alvarez,Épargne,3697903.21,9467710.23,Non,4586363.57,616093.4,17,2023-02-24,Actif,59,Standard,0.49
C0891,Jacob Allen,Crédit,-2194955.09,5301015.95,Non,7287603.07,2997149.72,89,2023-05-16,Actif,2,VIP,0.39
C0892,Mrs. Amy White,Crédit,-2143100.21,3584913.14,Non,9404751.83,6108469.64,25,2020-03-30,Actif,13,Standard,0.2
C0893,Chelsea Macias,Courant,1678581.47,1831727.17,Oui,6952891.31,3187301.11,91,2024-11-05,Inactif,64,VIP,0.05
C0894,Thomas Mendez,Épargne,232856.34,8148977.48,Non,7772711.05,3916952.34,16,2016-11-12,Actif,61,Standard,0.49
C0895,Michelle Walker,Crédit,-2141517.78,1166115.03,Non,8327286.23,1438862.06,20,2017-04-04,Actif,85,Standard,0.56
C0896,Lawrence Boyd,Épargne,3156170.87,7790510.92,Non,9348642.97,7815832.41,63,2019-05-17,Actif,18,Standard,0.16
C0897,Mark Holland,Crédit,-1975435.79,8998717.64,Non,2736520.35,5360097.12,60,2017-03-20,Inactif,76,Standard,0.04
C0898,Justin Graves,Épargne,9207869.6,14488899.02,Non,2361043.97,7184988.93,73,2018-09-27,Actif,62,Standard,0.07
C0899,Vicki Kennedy,Crédit,-3212270.98,7043122.28,Non,2561690.38,197538.78,4,2019-07-25,Actif,89,Standard,0.36
C0900,Valerie Johnston,Épargne,6105850.33,16648863.44,Non,3246346.73,2883240.32,34,2024-08-31,Inactif,85,Inactif,0.04
C0901,Greg Malone,Épargne,2749664.04,14997052.94,Non,1390468.43,3293532.29,19,2025-04-19,Actif,79,Standard,0.03
C0902,Matthew Fowler,Épargne,9221879.91,5656487.71,Non,5691111.28,3215769.21,14,2015-11-26,Actif,33,Standard,0.13
C0903,Rebecca Johnson,Courant,2273246.46,698495.83,Non,6786146.07,5416620.65,46,2022-07-06,Actif,49,Standard,0.07
C0904,Brandi Navarro,Épargne,13658742.41,11168827.82,Non,4630355.45,972338.23,55,2016-08-12,Actif,91,Inactif,0.29
C0905,Robert Nelson,Courant,592008.1,1208296.76,Oui,7283190.99,7994672.88,6,2015-08-26,Actif,9,Standard,0.42
C0906,Matthew Johnson,Crédit,-1876483.73,6002564.39,Non,4081304.26,1724104.56,98,2021-07-08,Actif,18,Standard,0.22
C0907,Sandy Lopez,Épargne,7611595.8,15360020.23,Non,8435733.1,3878238.61,32,2020-03-27,Actif,73,Standard,0.28
C0908,Jesus Fry,Crédit,-2613265.54,6478824.93,Non,4147231.17,3816777.06,60,2015-12-23,Actif,74,Standard,0.56
C0909,Luis Lopez,Épargne,2435373.13,13034221.73,Non,649192.63,697845.32,43,2019-04-01,Actif,15,Inactif,0.02
C0910,Ronald Rosales,Crédit,-1399774.27,3303826.83,Non,368579.63,2408903.74,39,2021-12-19,Inactif,31,Inactif,0.27
C0911,Victoria Jackson,Épargne,5814801.1,5044440.81,Non,2465874.92,2623963.36,86,2024-02-19,Actif,48,Inactif,0.13
C0912,Claudia Tanner,Courant,736945.38,1320374.44,Non,1912164.32,309362.56,82,2017-01-27,Inactif,58,VIP,0.13
C0913,Sarah Sanchez,Crédit,-2995277.85,7697538.97,Non,8975621.51,7412958.73,93,2018-11-29,Actif,57,Inactif,0.35
C0914,Marcus Harrell,Épargne,1566304.44,18840221.51,Non,76548.27,7155777.92,51,2016-10-07,Actif,77,Standard,0.16
C0915,Theresa Smith,Épargne,5708294.49,9498286.1,Non,2177696.95,350374.6,26,2020-09-22,Actif,24,Standard,0.29
C0916,Pamela Frost,Courant,389234.19,1890061.26,Non,7001636.95,2094558.23,5,2025-04-03,Actif,56,VIP,0.44
C0917,Annette Owens,Crédit,-1864108.61,6773413.32,Non,8775343.37,5424645.24,24,2019-03-10,Actif,57,Standard,0.32
C0918,Kenneth Rollins,Crédit,-1965435.76,5142942.86,Non,5686342.73,1237607.15,56,2015-10-28,Actif,6,VIP,0.32
C0919,Danielle Ortega,Courant,1577903.19,1412756.92,Non,2583537.32,7396976.2,90,2016-09-26,Risqué,41,Standard,0.26
C0920,Scott Cole,Crédit,-1888152.9,4656907.29,Non,1710040.43,233529.57,92,2021-08-16,Actif,4,Inactif,0.13
C0921,Dominic Martinez,Épargne,51116.88,7505626.72,Non,7190573.58,6052080.93,80,2017-12-12,Actif,21,VIP,0.08
C0922,John Williams,Épargne,5846770.73,10360646.05,Non,9661637.74,7710219.32,97,2018-12-15,Actif,19,VIP,0.11
C0923,Jennifer Baker,Courant,1645883.43,733878.4,Non,4446388.47,4075652.8,86,2020-05-29,Actif,2,Standard,0.17
C0924,Ian Skinner,Épargne,4182719.3,9717763.58,Non,7016866.23,6618839.74,61,2016-04-14,Actif,67,Standard,0.27
C0925,Ashley Montgomery,Courant,997403.11,1298495.9,Non,2958287.22,5263429.55,79,2021-04-22,Actif,32,VIP,0.16
C0926,Allison Mcfarland,Crédit,-2187459.38,5759246.96,Non,7550344.66,3542461.02,99,2021-06-18,Risqué,75,Standard,0.33
C0927,Roy Cox,Épargne,6245735.7,9322242.34,Non,3273562.26,5447081.95,5,2019-08-26,Actif,20,Standard,0.28
C0928,Michelle Jones,Crédit,-1289863.39,7036840.2,Non,4719358.67,2806742.57,21,2015-09-11,Inactif,20,VIP,0.11
C0929,Joseph Beard,Crédit,-2550877.94,1428537.05,Non,9593352.78,621408.27,86,2025-02-05,Actif,43,VIP,0.12
C0930,Tracy White,Crédit,-169531.26,1584092.96,Non,6278033.72,3363951.45,64,2022-05-01,Inactif,75,Standard,0.22
C0931,William Bell,Crédit,-1731631.2,7514224.99,Non,9059413.49,6374862.99,89,2019-04-17,Actif,7,Standard,0.25
C0932,Cheryl Chapman,Courant,1448123.34,1751566.8,Non,3548767.98,549862.47,7,2022-08-17,Actif,69,Standard,0.32
C0933,Rachel Davis,Crédit,-3154404.79,7852497.99,Non,9880354.44,114273.18,69,2015-12-31,Inactif,88,VIP,0.39
C0934,Judy Warren,Crédit,-2834866.65,1472429.66,Non,4302856.88,7458014.5,2,2019-08-04,Actif,49,VIP,0.55
C0935,Jessica Oliver,Courant,718234.09,947570.77,Oui,6593058.63,6685614.75,44,2025-02-06,Actif,100,Standard,0.73
C0936,Mary Spencer,Épargne,4097976.92,18113778.15,Non,1751558.0,3435655.06,90,2025-03-08,Actif,37,Standard,0.18
C0937,Mike Blair,Courant,1461911.62,1852612.51,Non,3318665.09,7621987.54,0,2016-10-04,Actif,7,Standard,0.23
C0938,Heather Christian,Crédit,-455726.68,7540613.53,Non,8954360.89,5409885.03,77,2015-06-05,Actif,47,Standard,0.12
C0939,Colleen Allen,Courant,1680927.6,1725117.92,Oui,7625429.08,2136751.41,50,2022-09-15,Actif,95,VIP,0.1
C0940,Mark Wood,Épargne,851236.6,13815035.77,Non,3213496.33,4452955.78,42,2019-08-06,Inactif,76,VIP,0.12
C0941,Daniel Walton,Épargne,946128.79,13227253.79,Non,1204731.92,233699.48,19,2019-05-30,Actif,48,VIP,0.17
C0942,Samantha Jenkins,Crédit,-2494040.02,5094642.86,Non,3593976.42,7579346.0,65,2016-09-02,Inactif,30,Standard,0.48
C0943,Jon Flores,Épargne,6042192.46,6719599.15,Non,8377397.08,269673.07,34,2018-08-22,Actif,28,Inactif,0.55
C0944,Christina Ortega,Courant,2623260.26,1875312.24,Oui,8515485.89,4104654.07,15,2016-07-09,Inactif,83,Standard,0.25
C0945,Carrie Lin,Crédit,-1785338.18,7520125.39,Non,1893416.82,7716485.26,78,2020-12-27,Actif,71,VIP,0.35
C0946,Raymond Hudson,Épargne,4681436.42,5262021.95,Non,1964112.27,6032152.52,98,2015-10-03,Inactif,32,Standard,0.24
C0947,Brian Ellis,Crédit,-1529302.96,1586210.51,Non,4370475.03,1125061.42,83,2015-08-05,Actif,45,Inactif,0.33
C0948,David Abbott,Crédit,-1826892.71,7522338.48,Non,3530235.95,2540924.24,88,2024-08-10,Inactif,30,Inactif,0.19
C0949,Marcus Brown,Épargne,2282810.86,15995363.22,Non,2728640.08,3616475.36,39,2016-01-11,Actif,71,Inactif,0.28
C0950,Jessica Weeks,Courant,2177709.04,1371659.37,Oui,5084534.13,3219198.61,61,2023-12-15,Inactif,23,Inactif,0.16
C0951,Dustin Decker,Épargne,175701.92,8997458.0,Non,7637224.36,2091667.17,58,2020-01-21,Actif,1,VIP,0.23
C0952,Laura Williams,Épargne,7474485.03,11734696.61,Non,3333194.67,6474937.57,81,2025-02-20,Risqué,64,Standard,0.38
C0953,Jill Blackburn,Crédit,-2403299.6,3015075.1,Non,4466971.15,3899493.87,23,2016-04-21,Inactif,70,Standard,0.06
C0954,Gabriel Fowler,Épargne,5729340.04,5374563.51,Non,4025089.43,7888384.4,67,2015-10-12,Actif,27,Standard,0.25
C0955,Bonnie Lopez MD,Courant,677476.33,700098.85,Oui,6879403.72,1738346.71,47,2016-05-16,Actif,66,VIP,0.45
C0956,Jason Johnson,Courant,1063095.68,1981989.49,Oui,7846382.37,4621936.57,80,2017-06-09,Actif,91,Standard,0.36
C0957,Brian Mcdowell,Courant,1345890.32,1914851.43,Non,7243004.78,5531317.5,56,2016-11-22,Actif,42,Standard,0.08
C0958,Dr. Samantha Turner MD,Crédit,-1422465.74,9994016.11,Non,3118132.95,7081747.45,14,2025-04-30,Actif,53,Standard,0.9
C0959,Cindy Dunn,Crédit,-1807415.9,4572386.76,Non,1782387.01,3056305.33,70,2019-10-22,Actif,36,Inactif,0.34
C0960,Tina Stewart,Épargne,2812890.72,6658687.81,Non,8391461.31,4466296.38,48,2020-11-25,Actif,9,VIP,0.46
C0961,Ethan Hanson,Crédit,-3612978.17,8494828.02,Non,1259036.14,6490051.0,11,2023-02-20,Actif,49,Standard,0.23
C0962,Laura Kennedy,Épargne,6612782.05,11957515.14,Non,7622550.82,4220455.35,36,2023-02-24,Inactif,83,VIP,0.15
C0963,Michael Oneill,Courant,2388905.34,895105.42,Non,89096.75,3988900.58,14,2017-05-07,Inactif,45,Standard,0.24
C0964,Gregory Huynh,Courant,224038.22,727381.87,Oui,6489237.63,7343535.53,51,2023-08-24,Actif,34,VIP,0.36
C0965,Mrs. Lisa Zuniga,Courant,310941.59,566834.95,Oui,7855193.34,5445770.23,28,2018-08-12,Risqué,21,Standard,0.49
C0966,Dana Medina,Crédit,-2342225.58,2176612.66,Non,2189961.14,5267012.52,15,2021-08-29,Actif,72,Inactif,0.13
C0967,Kara Wright,Crédit,-2806643.12,3150879.29,Non,2104805.99,7760075.24,98,2024-02-10,Actif,38,Standard,0.43
C0968,John Gray,Crédit,-2391698.02,1449302.37,Non,1199789.15,617367.76,86,2020-12-07,Actif,96,Standard,0.39
C0969,Ronald Flynn,Épargne,3972193.28,10716639.89,Non,6156436.21,5007826.28,44,2016-06-12,Inactif,0,Inactif,0.23
C0970,Jeremy Sanchez,Crédit,-1523937.44,1901523.94,Non,3556688.7,3253633.76,56,2018-05-24,Actif,44,VIP,0.33
C0971,Jeffrey Rose,Épargne,7316689.8,19979171.41,Non,6314930.28,6371368.74,44,2020-04-02,Actif,50,Standard,0.18
C0972,William Jones,Crédit,-2501794.17,4571135.93,Non,4189706.51,1419879.11,58,2023-12-20,Actif,97,Standard,0.45
C0973,Brian Delacruz,Épargne,5970948.32,6471783.11,Non,4496812.09,5885334.59,36,2016-06-13,Actif,75,Inactif,0.2
C0974,Jill Thompson,Courant,714555.58,1327482.87,Non,4707718.29,7876515.62,73,2024-05-13,Actif,14,Standard,0.69
C0975,Joseph Baker,Épargne,12165340.45,10759088.35,Non,2723838.32,5233876.01,65,2019-10-28,Actif,92,Standard,0.39
C0976,Courtney Jacobson,Courant,1743971.53,528176.49,Non,9740657.29,1587392.14,26,2018-07-07,Inactif,0,VIP,0.1
C0977,Amy Smith,Crédit,-3787239.96,6610886.14,Non,6461741.81,5726731.93,62,2017-08-30,Actif,82,Standard,0.12
C0978,Madeline Clarke,Épargne,3717165.81,19038069.38,Non,8683058.13,2694548.7,46,2025-03-20,Risqué,8,Standard,0.24
C0979,Brenda Robertson,Crédit,-2609728.98,9602755.12,Non,5167493.28,6398031.54,41,2025-01-14,Actif,47,VIP,0.35
C0980,Kenneth Foster,Courant,506842.93,957880.44,Non,9754175.81,5650024.08,56,2024-03-19,Actif,32,Standard,0.08
C0981,Jonathan Hall,Crédit,-3197750.03,6286369.6,Non,4523386.66,6084463.48,10,2024-07-23,Actif,89,Inactif,0.52
C0982,Chad Brooks,Épargne,2109682.09,18437813.86,Non,5800599.92,4242848.18,90,2020-07-14,Actif,99,Standard,0.12
C0983,Misty Galloway,Crédit,-1341048.56,7959778.03,Non,5726056.26,784762.19,51,2017-08-19,Actif,35,Inactif,0.12
C0984,Frederick White,Épargne,5780555.06,8650158.25,Non,8780918.0,1632190.65,29,2021-09-07,Inactif,17,Inactif,0.13
C0985,Brian Williams,Crédit,-2031063.43,8980609.53,Non,6723099.99,7857218.7,39,2018-04-10,Actif,14,Inactif,0.21
C0986,Joyce Young,Épargne,9637021.18,12979576.02,Non,3600122.74,6348125.41,88,2020-03-25,Risqué,88,Standard,0.13
C0987,Scott Thomas,Courant,1856612.83,1574553.58,Oui,4571377.03,3819573.39,57,2017-04-20,Actif,24,Standard,0.2
C0988,Bryan Baker,Courant,785697.93,678306.66,Oui,8504150.61,7669680.33,83,2019-08-03,Actif,33,Standard,0.3
C0989,Priscilla Harrington,Épargne,4725010.13,8612052.68,Non,4632246.94,3870934.83,91,2018-02-10,Inactif,74,VIP,0.6
C0990,Eric Flores,Courant,2368942.76,516542.13,Oui,9269243.3,4846297.63,47,2020-04-17,Actif,17,Inactif,0.13
C0991,Carlos Gutierrez,Crédit,-2357927.7,1885937.94,Non,9795234.11,2403395.18,41,2020-05-25,Actif,77,VIP,0.07
C0992,William Vazquez,Courant,637549.55,1688333.52,Oui,4189898.84,792783.34,25,2017-07-13,Actif,31,VIP,0.26
C0993,Kelly Patterson,Épargne,9021444.53,6475782.39,Non,3306766.23,1132284.7,85,2017-01-25,Risqué,92,VIP,0.14
C0994,Christian Flowers,Crédit,-1572151.92,2420442.83,Non,1415287.38,4733474.93,58,2016-04-07,Actif,87,Standard,0.35
C0995,Lauren Stafford,Crédit,-4090214.69,7112777.1,Non,8738777.26,3014319.13,50,2020-05-20,Actif,65,Standard,0.19
C0996,Vickie Anderson,Crédit,-2009524.16,1964410.27,Non,3947691.25,4734710.5,69,2021-10-22,Inactif,72,Standard,0.28
C0997,Tina Cooke,Crédit,-2740125.66,3852507.6,Non,6560347.9,686258.93,4,2018-11-08,Inactif,89,Standard,0.19
C0998,Jason Smith,Épargne,7258544.99,17714170.61,Non,2146269.95,5013108.69,22,2018-08-13,Inactif,1,VIP,0.15
C0999,Jennifer Harris,Crédit,-2239556.24,4955432.61,Non,651446.88,6005468.85,95,2023-10-02,Actif,85,Standard,0.03
